ImageID,Source,LabelName,Confidence,Subset,OriginalURL,OriginalLandingURL,License,AuthorProfileURL,Author,Title,OriginalSize,OriginalMD5,Thumbnail300KURL,Rotation
00574360e3de6cbb,verification,/m/0633h,1.0,train,https://c4.staticflickr.com/1/3/4220472_bcde736d23_o.jpg,https://www.flickr.com/photos/thinkdraw/4220472,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/thinkdraw/,Think Draw,Dubai Bears,217322,2UWNjRo/uxLO50qT8lYobw==,https://c3.staticflickr.com/1/3/4220472_bcde736d23_z.jpg?zz=1,0.0
006a0958123deab1,verification,/m/0633h,1.0,train,https://farm2.staticflickr.com/5107/5655428426_6b0e49b5fd_o.jpg,https://www.flickr.com/photos/nrdcpix/5655428426,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/nrdcpix/,NRDC pix,arct0080,857420,D0MrGOZppDCDu3Hnx1frAA==,https://c4.staticflickr.com/6/5107/5655428426_9c043e57e0_z.jpg,0.0
0089d4a84c4a3cd1,verification,/m/0633h,1.0,train,https://farm2.staticflickr.com/7191/6862203253_0f36f59a5b_o.jpg,https://www.flickr.com/photos/usfwshq/6862203253,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/usfwshq/,U.S. Fish and Wildlife Service Headquarters,polar bear pair,7327510,Jc20+yrYMKy9ulgr16YCNw==,https://c7.staticflickr.com/8/7191/6862203253_a650638b9f_z.jpg,0.0
008c2aaa599324b7,verification,/m/0633h,1.0,train,https://farm8.staticflickr.com/2552/4174476240_a36e724af9_o.jpg,https://www.flickr.com/photos/takamorry/4174476240,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/takamorry/,Takamorry,福井駅イルミネーション by Canon S90,2018683,Gb2wBKqzl3y1irLC1zpzkQ==,https://c7.staticflickr.com/3/2552/4174476240_a7ce4762d7_z.jpg,0.0
008d637a379d3682,verification,/m/0633h,1.0,train,https://farm3.staticflickr.com/3637/3493125305_b3d1b019e8_o.jpg,https://www.flickr.com/photos/burnhard/3493125305,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/burnhard/,BurnHard,IMG_0654,146661,XZfupz/G23OG0LKIZTQHjQ==,https://c1.staticflickr.com/4/3637/3493125305_6f4d167461_z.jpg?zz=1,0.0
0100734567753372,verification,/m/0633h,1.0,train,https://farm3.staticflickr.com/7346/11187045104_db9059e312_o.jpg,https://www.flickr.com/photos/breizh-punisher/11187045104,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/breizh-punisher/,david humo,noel 2013,6404011,KO+5XYwsXWnDZHnN+e2vyA==,https://c2.staticflickr.com/8/7346/11187045104_896c199161_z.jpg,0.0
01399dab5c3366e4,verification,/m/0633h,1.0,train,https://farm5.staticflickr.com/49/149002126_cb3698a1a2_o.jpg,https://www.flickr.com/photos/davehogg/149002126,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/davehogg/,Dave Hogg,Baby Got Big!,1555976,j+r8T35hNUJB6ZWGUXFhzw==,https://c4.staticflickr.com/1/49/149002126_cb3698a1a2_z.jpg,0.0
013aeee02fc1aaca,verification,/m/0633h,1.0,train,https://c3.staticflickr.com/5/4005/4425058801_0cb98798f8_o.jpg,https://www.flickr.com/photos/clairity/4425058801,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/clairity/,Sharon Mollerus,Polar Whites,3619548,By7rTtABwTgUziy+M+AO4w==,https://c3.staticflickr.com/5/4005/4425058801_401b522c38_z.jpg,0.0
01c1c05247156395,verification,/m/0633h,1.0,train,https://farm6.staticflickr.com/3804/12810454663_86a3f19e1f_o.jpg,https://www.flickr.com/photos/esthercantero/12810454663/,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/esthercantero/,Esther Cantero,Week 46 - Bear Polar,1136809,pW5HZQC1hsSk/Drj/TDuwA==,https://c8.staticflickr.com/4/3804/12810454663_b15a477661_z.jpg,0.0
01d15d88cbe349f2,verification,/m/0633h,1.0,train,https://farm3.staticflickr.com/2439/3760766532_cbf8a975ce_o.jpg,https://www.flickr.com/photos/srslyguys/3760766532,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/srslyguys/,srslyguys,Polar Poop!,4059554,2ONATftcm4oD1FJJfbnAUA==,https://c8.staticflickr.com/3/2439/3760766532_1d6d1a02bc_z.jpg,0.0
01e0ab3614087dd4,verification,/m/0633h,1.0,train,https://farm5.staticflickr.com/2124/2469028139_5aed7aa0b1_o.jpg,https://www.flickr.com/photos/irishwildcat/2469028139,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/people/irishwildcat/,John,Why Visit the Zoo?,185911,UyHaEZ3oYLvKLoaAj0NowQ==,https://c1.staticflickr.com/3/2124/2469028139_4982fd75bd_z.jpg?zz=1,0.0
